transaction_id,customer_id,amount,category,payment_method,location,timestamp,is_fraud
TXN07659,CUST3296,78.06,health,wallet,Mumbai,2024-01-06 07:39:00,0
TXN07660,CUST1939,310.02,travel,wallet,Delhi,2024-01-06 07:40:00,0
TXN07661,CUST2610,227.79,food,wallet,Chennai,2024-01-06 07:41:00,0
TXN07662,CUST7300,172.39,shopping,netbanking,Mumbai,2024-01-06 07:42:00,0
TXN07663,CUST2725,92.03,electronics,upi,Mumbai,2024-01-06 07:43:00,0
TXN07664,CUST9853,45.9,health,card,Pune,2024-01-06 07:44:00,0
TXN07665,CUST8187,1002.5397497105959,electronics,card,Mumbai,2024-01-06 07:45:00,1
TXN07666,CUST1032,19.16,shopping,netbanking,Bangalore,2024-01-06 07:46:00,0
TXN07667,CUST6985,704.96,food,wallet,Pune,2024-01-06 07:47:00,0
TXN07668,CUST4414,770.26,electronics,card,Mumbai,2024-01-06 07:48:00,0
TXN07669,CUST2156,27.9,health,upi,Bangalore,2024-01-06 07:49:00,0
TXN07670,CUST4126,21.95,health,card,Chennai,2024-01-06 07:50:00,0
TXN07671,CUST9252,106.45,travel,wallet,Mumbai,2024-01-06 07:51:00,0
TXN07672,CUST2543,663.1,health,card,Chennai,2024-01-06 07:52:00,0
TXN07673,CUST1271,102.27,travel,wallet,Mumbai,2024-01-06 07:53:00,0
TXN07674,CUST6295,90.45,food,upi,Pune,2024-01-06 07:54:00,0
TXN07675,CUST5076,243.2,shopping,netbanking,Pune,2024-01-06 07:55:00,0
TXN07676,CUST6902,39.38,travel,wallet,Bangalore,2024-01-06 07:56:00,0
TXN07677,CUST3709,90.3,electronics,wallet,Delhi,2024-01-06 07:57:00,0
TXN07678,CUST6221,68.87,electronics,card,Bangalore,2024-01-06 07:58:00,0
TXN07679,CUST9529,184.03,shopping,netbanking,Mumbai,2024-01-06 07:59:00,0
TXN07680,CUST7722,35.53,health,wallet,Chennai,2024-01-06 08:00:00,0
TXN07681,CUST9201,159.13,electronics,card,Chennai,2024-01-06 08:01:00,0
TXN07682,CUST5144,389.75,travel,upi,Mumbai,2024-01-06 08:02:00,0
TXN07683,CUST6606,717.8117573221667,shopping,netbanking,Delhi,2024-01-06 08:03:00,1
TXN07684,CUST7766,230.08,electronics,card,Delhi,2024-01-06 08:04:00,0
TXN07685,CUST1730,15.65,health,netbanking,Delhi,2024-01-06 08:05:00,0
TXN07686,CUST5890,119.21,health,wallet,Mumbai,2024-01-06 08:06:00,0
TXN07687,CUST2648,19.94,electronics,card,Pune,2024-01-06 08:07:00,0
TXN07688,CUST5228,182.99,shopping,upi,Pune,2024-01-06 08:08:00,0
TXN07689,CUST3130,65.99,food,upi,Mumbai,2024-01-06 08:09:00,0
TXN07690,CUST5366,67.73,electronics,card,Pune,2024-01-06 08:10:00,0
TXN07691,CUST2506,15.97,health,card,Delhi,2024-01-06 08:11:00,0
TXN07692,CUST3158,74.28,food,netbanking,Pune,2024-01-06 08:12:00,0
TXN07693,CUST3916,141.32,shopping,card,Mumbai,2024-01-06 08:13:00,0
TXN07694,CUST4229,175.73,health,netbanking,Pune,2024-01-06 08:14:00,0
TXN07695,CUST7265,13.8,shopping,wallet,Pune,2024-01-06 08:15:00,0
TXN07696,CUST5136,210.8,electronics,card,Pune,2024-01-06 08:16:00,0
TXN07697,CUST3689,134.23,shopping,wallet,Pune,2024-01-06 08:17:00,0
TXN07698,CUST8190,153.97,health,upi,Mumbai,2024-01-06 08:18:00,0
TXN07699,CUST3810,357.71,electronics,netbanking,Bangalore,2024-01-06 08:19:00,0
TXN07700,CUST7152,83.78,health,netbanking,Pune,2024-01-06 08:20:00,0
TXN07701,CUST1012,38.24,health,upi,Bangalore,2024-01-06 08:21:00,0
TXN07702,CUST6938,160.51,food,wallet,Mumbai,2024-01-06 08:22:00,0
TXN07703,CUST8999,580.16,travel,netbanking,Chennai,2024-01-06 08:23:00,0
TXN07704,CUST8219,725.8690109778069,shopping,upi,Bangalore,2024-01-06 08:24:00,1
TXN07705,CUST6328,356.65,shopping,upi,Mumbai,2024-01-06 08:25:00,0
TXN07706,CUST4621,282.97,food,upi,Chennai,2024-01-06 08:26:00,0
TXN07707,CUST4683,146.1,shopping,card,Pune,2024-01-06 08:27:00,0
TXN07708,CUST8872,208.57,food,wallet,Mumbai,2024-01-06 08:28:00,0
TXN07709,CUST6310,104.4,shopping,upi,Delhi,2024-01-06 08:29:00,0
TXN07710,CUST1652,151.27,shopping,wallet,Chennai,2024-01-06 08:30:00,0
TXN07711,CUST6799,141.57,health,netbanking,Delhi,2024-01-06 08:31:00,0
TXN07712,CUST9812,246.96,food,card,Pune,2024-01-06 08:32:00,0
TXN07713,CUST4790,105.52,shopping,upi,Pune,2024-01-06 08:33:00,0
TXN07714,CUST2645,21.02,travel,upi,Bangalore,2024-01-06 08:34:00,0
TXN07715,CUST5512,310.9,food,upi,Pune,2024-01-06 08:35:00,0
TXN07716,CUST5759,782.3239773219526,food,netbanking,Bangalore,2024-01-06 08:36:00,1
TXN07717,CUST6874,599.64,food,card,Chennai,2024-01-06 08:37:00,0
TXN07718,CUST4688,111.97,health,wallet,Delhi,2024-01-06 08:38:00,0
TXN07719,CUST8689,16.29,food,wallet,Chennai,2024-01-06 08:39:00,0
TXN07720,CUST2379,25.93,health,wallet,Delhi,2024-01-06 08:40:00,0
TXN07721,CUST5243,296.84,travel,wallet,Mumbai,2024-01-06 08:41:00,0
TXN07722,CUST7507,14.03,electronics,wallet,Chennai,2024-01-06 08:42:00,0
TXN07723,CUST8819,476.82,health,wallet,Mumbai,2024-01-06 08:43:00,0
TXN07724,CUST9593,66.16,shopping,wallet,Delhi,2024-01-06 08:44:00,0
TXN07725,CUST3653,458.29,food,card,Bangalore,2024-01-06 08:45:00,0
TXN07726,CUST6611,297.01,electronics,card,Chennai,2024-01-06 08:46:00,0
TXN07727,CUST7127,409.9,health,netbanking,Chennai,2024-01-06 08:47:00,0
TXN07728,CUST4923,48.17,shopping,upi,Bangalore,2024-01-06 08:48:00,0
TXN07729,CUST9459,181.12,electronics,card,Bangalore,2024-01-06 08:49:00,0
TXN07730,CUST6912,19.65,travel,upi,Pune,2024-01-06 08:50:00,0
TXN07731,CUST6130,45.2,health,netbanking,Pune,2024-01-06 08:51:00,0
TXN07732,CUST6439,74.18,health,card,Delhi,2024-01-06 08:52:00,0
TXN07733,CUST8880,270.04,travel,netbanking,Chennai,2024-01-06 08:53:00,0
TXN07734,CUST7449,5.0,health,card,Bangalore,2024-01-06 08:54:00,0
TXN07735,CUST2725,466.85,food,card,Bangalore,2024-01-06 08:55:00,0
TXN07736,CUST8522,14.69,health,wallet,Mumbai,2024-01-06 08:56:00,0
TXN07737,CUST5784,94.48,food,upi,Pune,2024-01-06 08:57:00,0
TXN07738,CUST2232,16.91,health,netbanking,Mumbai,2024-01-06 08:58:00,0
TXN07739,CUST9808,293.04,shopping,wallet,Bangalore,2024-01-06 08:59:00,0
TXN07740,CUST9338,30.47,shopping,card,Chennai,2024-01-06 09:00:00,0
TXN07741,CUST8446,432.14,electronics,card,Chennai,2024-01-06 09:01:00,0
TXN07742,CUST5616,151.1,shopping,netbanking,Mumbai,2024-01-06 09:02:00,0
TXN07743,CUST5725,593.13,travel,upi,Pune,2024-01-06 09:03:00,0
TXN07744,CUST4677,68.6,electronics,netbanking,Delhi,2024-01-06 09:04:00,0
TXN07745,CUST7287,121.14,shopping,card,Chennai,2024-01-06 09:05:00,0
TXN07746,CUST9480,237.0,food,wallet,Delhi,2024-01-06 09:06:00,0
TXN07747,CUST2409,356.66,health,netbanking,Pune,2024-01-06 09:07:00,0
TXN07748,CUST9205,109.41,shopping,wallet,Mumbai,2024-01-06 09:08:00,0
TXN07749,CUST1256,445.93,food,upi,Pune,2024-01-06 09:09:00,0
TXN07750,CUST2721,121.4569266291716,electronics,upi,Bangalore,2024-01-06 09:10:00,1
TXN07751,CUST2423,246.67,health,wallet,Pune,2024-01-06 09:11:00,0
TXN07752,CUST5953,85.6,shopping,upi,Mumbai,2024-01-06 09:12:00,0
TXN07753,CUST3990,21.37,electronics,wallet,Mumbai,2024-01-06 09:13:00,0
TXN07754,CUST2195,97.77,shopping,wallet,Pune,2024-01-06 09:14:00,0
TXN07755,CUST5559,424.41,electronics,wallet,Mumbai,2024-01-06 09:15:00,0
TXN07756,CUST5365,787.82,shopping,upi,Bangalore,2024-01-06 09:16:00,0
TXN07757,CUST2244,99.78,food,wallet,Delhi,2024-01-06 09:17:00,0
TXN07758,CUST7766,435.04,travel,upi,Pune,2024-01-06 09:18:00,0
TXN07759,CUST6302,142.53,food,wallet,Mumbai,2024-01-06 09:19:00,0
TXN07760,CUST2306,252.47,health,wallet,Delhi,2024-01-06 09:20:00,0
TXN07761,CUST3402,9.29,shopping,upi,Bangalore,2024-01-06 09:21:00,0
TXN07762,CUST1496,162.98,travel,wallet,Pune,2024-01-06 09:22:00,0
TXN07763,CUST4399,14.55,travel,wallet,Mumbai,2024-01-06 09:23:00,0
TXN07764,CUST1909,62.56,health,upi,Delhi,2024-01-06 09:24:00,0
TXN07765,CUST1372,167.32,health,card,Bangalore,2024-01-06 09:25:00,0
TXN07766,CUST7236,329.18,travel,netbanking,Chennai,2024-01-06 09:26:00,0
TXN07767,CUST2344,164.6,health,upi,Mumbai,2024-01-06 09:27:00,0
TXN07768,CUST9515,550.37,health,wallet,Bangalore,2024-01-06 09:28:00,0
TXN07769,CUST3431,332.5,shopping,netbanking,Delhi,2024-01-06 09:29:00,0
TXN07770,CUST5670,72.29727884475186,food,netbanking,Pune,2024-01-06 09:30:00,1
TXN07771,CUST3784,98.52,electronics,wallet,Delhi,2024-01-06 09:31:00,0
TXN07772,CUST2695,220.82,travel,wallet,Pune,2024-01-06 09:32:00,0
TXN07773,CUST2907,557.44,electronics,card,Bangalore,2024-01-06 09:33:00,0
TXN07774,CUST5814,879.89,travel,wallet,Bangalore,2024-01-06 09:34:00,0
TXN07775,CUST1780,288.1,travel,netbanking,Delhi,2024-01-06 09:35:00,0
TXN07776,CUST2019,170.55,food,wallet,Delhi,2024-01-06 09:36:00,0
TXN07777,CUST2403,282.62,travel,netbanking,Pune,2024-01-06 09:37:00,0
TXN07778,CUST2426,63.83,travel,upi,Mumbai,2024-01-06 09:38:00,0
TXN07779,CUST9855,66.7,food,upi,Delhi,2024-01-06 09:39:00,0
TXN07780,CUST6868,212.47,health,netbanking,Mumbai,2024-01-06 09:40:00,0
TXN07781,CUST1010,410.89,electronics,upi,Mumbai,2024-01-06 09:41:00,0
TXN07782,CUST7330,700.05,travel,card,Mumbai,2024-01-06 09:42:00,0
TXN07783,CUST3825,83.51,food,netbanking,Bangalore,2024-01-06 09:43:00,0
TXN07784,CUST8464,318.47,travel,netbanking,Bangalore,2024-01-06 09:44:00,0
TXN07785,CUST4003,1236.934208054443,food,wallet,Mumbai,2024-01-06 09:45:00,1
TXN07786,CUST8195,968.7692793102378,electronics,card,Mumbai,2024-01-06 09:46:00,1
TXN07787,CUST7720,85.42,shopping,wallet,Bangalore,2024-01-06 09:47:00,0
TXN07788,CUST4088,193.04,health,card,Pune,2024-01-06 09:48:00,0
TXN07789,CUST2789,175.63,shopping,card,Chennai,2024-01-06 09:49:00,0
TXN07790,CUST4036,186.55,food,card,Delhi,2024-01-06 09:50:00,0
TXN07791,CUST8377,193.13,travel,netbanking,Mumbai,2024-01-06 09:51:00,0
TXN07792,CUST8598,375.54,health,upi,Bangalore,2024-01-06 09:52:00,0
TXN07793,CUST5838,37.29,electronics,upi,Mumbai,2024-01-06 09:53:00,0
TXN07794,CUST6872,91.55,health,wallet,Mumbai,2024-01-06 09:54:00,0
TXN07795,CUST4653,176.38,travel,wallet,Mumbai,2024-01-06 09:55:00,0
TXN07796,CUST5299,66.63,shopping,upi,Mumbai,2024-01-06 09:56:00,0
TXN07797,CUST1973,764.74,food,upi,Pune,2024-01-06 09:57:00,0
TXN07798,CUST8083,61.07,shopping,card,Delhi,2024-01-06 09:58:00,0
TXN07799,CUST6494,126.84,health,wallet,Delhi,2024-01-06 09:59:00,0
TXN07800,CUST4406,419.71,travel,wallet,Bangalore,2024-01-06 10:00:00,0
TXN07801,CUST6150,16.69,food,wallet,Pune,2024-01-06 10:01:00,0
TXN07802,CUST4129,343.73,travel,wallet,Pune,2024-01-06 10:02:00,0
TXN07803,CUST1104,169.26,travel,upi,Delhi,2024-01-06 10:03:00,0
TXN07804,CUST8433,6.46,health,upi,Bangalore,2024-01-06 10:04:00,0
TXN07805,CUST8689,466.43,shopping,netbanking,Pune,2024-01-06 10:05:00,0
TXN07806,CUST4567,8.0,travel,netbanking,Bangalore,2024-01-06 10:06:00,0
TXN07807,CUST5348,144.81,travel,upi,Delhi,2024-01-06 10:07:00,0
TXN07808,CUST5390,10.05,travel,card,Mumbai,2024-01-06 10:08:00,0
TXN07809,CUST7811,14.77,food,upi,Pune,2024-01-06 10:09:00,0
TXN07810,CUST2181,436.44,travel,card,Bangalore,2024-01-06 10:10:00,0
TXN07811,CUST5644,290.34,travel,wallet,Mumbai,2024-01-06 10:11:00,0
TXN07812,CUST6873,43.87,health,netbanking,Delhi,2024-01-06 10:12:00,0
TXN07813,CUST5394,193.76,travel,card,Chennai,2024-01-06 10:13:00,0
TXN07814,CUST4534,316.64,travel,wallet,Pune,2024-01-06 10:14:00,0
TXN07815,CUST6844,440.71,health,upi,Pune,2024-01-06 10:15:00,0
TXN07816,CUST6939,126.34,food,netbanking,Bangalore,2024-01-06 10:16:00,0
TXN07817,CUST7475,455.58,shopping,upi,Delhi,2024-01-06 10:17:00,0
TXN07818,CUST2774,141.79,health,wallet,Delhi,2024-01-06 10:18:00,0
TXN07819,CUST9283,795.6442805099372,food,wallet,Pune,2024-01-06 10:19:00,1
TXN07820,CUST1446,772.93,shopping,upi,Pune,2024-01-06 10:20:00,0
TXN07821,CUST1108,53.82,travel,wallet,Bangalore,2024-01-06 10:21:00,0
TXN07822,CUST4239,36.91,health,wallet,Bangalore,2024-01-06 10:22:00,0
TXN07823,CUST6931,190.21959334841887,travel,card,Chennai,2024-01-06 10:23:00,1
TXN07824,CUST5053,128.25692087854685,health,upi,Mumbai,2024-01-06 10:24:00,1
TXN07825,CUST5537,66.86,shopping,upi,Bangalore,2024-01-06 10:25:00,0
TXN07826,CUST7361,271.72,food,netbanking,Mumbai,2024-01-06 10:26:00,0
TXN07827,CUST2245,129.84,health,card,Pune,2024-01-06 10:27:00,0
TXN07828,CUST3720,94.01,food,card,Chennai,2024-01-06 10:28:00,0
TXN07829,CUST9469,92.0,travel,wallet,Chennai,2024-01-06 10:29:00,0
TXN07830,CUST8741,43.27,travel,netbanking,Chennai,2024-01-06 10:30:00,0
TXN07831,CUST6105,118.63,shopping,netbanking,Delhi,2024-01-06 10:31:00,0
TXN07832,CUST3922,195.97,shopping,card,Pune,2024-01-06 10:32:00,0
TXN07833,CUST3513,29.97,electronics,netbanking,Delhi,2024-01-06 10:33:00,0
TXN07834,CUST3801,721.0,electronics,card,Delhi,2024-01-06 10:34:00,0
TXN07835,CUST7981,117.14,shopping,netbanking,Chennai,2024-01-06 10:35:00,0
TXN07836,CUST9221,591.15,travel,card,Delhi,2024-01-06 10:36:00,0
TXN07837,CUST7502,28.93,food,card,Pune,2024-01-06 10:37:00,0
TXN07838,CUST7038,291.53,shopping,wallet,Pune,2024-01-06 10:38:00,0
TXN07839,CUST7229,192.28,food,wallet,Delhi,2024-01-06 10:39:00,0
TXN07840,CUST1364,343.03,electronics,netbanking,Pune,2024-01-06 10:40:00,0
TXN07841,CUST2800,183.6,food,wallet,Mumbai,2024-01-06 10:41:00,0
TXN07842,CUST6958,658.49,shopping,upi,Delhi,2024-01-06 10:42:00,0
TXN07843,CUST8436,197.2,travel,upi,Chennai,2024-01-06 10:43:00,0
TXN07844,CUST5793,307.06,shopping,netbanking,Chennai,2024-01-06 10:44:00,0
TXN07845,CUST9160,420.06,health,card,Pune,2024-01-06 10:45:00,0
TXN07846,CUST1179,250.76,health,wallet,Pune,2024-01-06 10:46:00,0
TXN07847,CUST4873,148.57,health,netbanking,Chennai,2024-01-06 10:47:00,0
TXN07848,CUST4960,63.72,travel,upi,Mumbai,2024-01-06 10:48:00,0
TXN07849,CUST2186,1245.100304546823,shopping,card,Chennai,2024-01-06 10:49:00,1
TXN07850,CUST1773,131.01,health,wallet,Delhi,2024-01-06 10:50:00,0
TXN07851,CUST5460,193.89,shopping,card,Chennai,2024-01-06 10:51:00,0
TXN07852,CUST1352,16.51,electronics,card,Bangalore,2024-01-06 10:52:00,0
TXN07853,CUST7943,137.57,health,wallet,Mumbai,2024-01-06 10:53:00,0
TXN07854,CUST6202,239.57,health,wallet,Mumbai,2024-01-06 10:54:00,0
TXN07855,CUST6344,175.45,travel,upi,Chennai,2024-01-06 10:55:00,0
TXN07856,CUST5507,119.04,shopping,upi,Bangalore,2024-01-06 10:56:00,0
TXN07857,CUST5830,50.57,travel,card,Delhi,2024-01-06 10:57:00,0
TXN07858,CUST1117,74.12,travel,card,Chennai,2024-01-06 10:58:00,0
TXN07859,CUST1481,241.21,shopping,upi,Delhi,2024-01-06 10:59:00,0
TXN07860,CUST5287,50.77,electronics,upi,Bangalore,2024-01-06 11:00:00,0
TXN07861,CUST7802,194.43,shopping,card,Chennai,2024-01-06 11:01:00,0
TXN07862,CUST9298,740.1428690555557,electronics,netbanking,Chennai,2024-01-06 11:02:00,1
TXN07863,CUST5477,704.11,travel,netbanking,Delhi,2024-01-06 11:03:00,0
TXN07864,CUST7533,12.54,electronics,netbanking,Chennai,2024-01-06 11:04:00,0
TXN07865,CUST1243,22.89,electronics,wallet,Bangalore,2024-01-06 11:05:00,0
TXN07866,CUST8012,141.08,electronics,upi,Chennai,2024-01-06 11:06:00,0
TXN07867,CUST1865,149.78,health,netbanking,Pune,2024-01-06 11:07:00,0
TXN07868,CUST6329,8.15,health,netbanking,Bangalore,2024-01-06 11:08:00,0
TXN07869,CUST1603,349.57,travel,upi,Mumbai,2024-01-06 11:09:00,0
TXN07870,CUST6756,136.53,shopping,wallet,Delhi,2024-01-06 11:10:00,0
TXN07871,CUST5018,85.13,electronics,netbanking,Bangalore,2024-01-06 11:11:00,0
TXN07872,CUST6192,76.8,health,wallet,Mumbai,2024-01-06 11:12:00,0
TXN07873,CUST3015,395.24,shopping,wallet,Mumbai,2024-01-06 11:13:00,0
TXN07874,CUST4380,43.81,electronics,card,Bangalore,2024-01-06 11:14:00,0
TXN07875,CUST4770,34.97,shopping,upi,Mumbai,2024-01-06 11:15:00,0
TXN07876,CUST6829,47.95,food,card,Mumbai,2024-01-06 11:16:00,0
TXN07877,CUST2613,196.18,electronics,netbanking,Pune,2024-01-06 11:17:00,0
TXN07878,CUST2879,333.13,shopping,card,Chennai,2024-01-06 11:18:00,0
TXN07879,CUST6372,80.39,electronics,upi,Pune,2024-01-06 11:19:00,0
TXN07880,CUST5108,38.1,electronics,wallet,Chennai,2024-01-06 11:20:00,0
TXN07881,CUST9978,46.94,food,wallet,Mumbai,2024-01-06 11:21:00,0
TXN07882,CUST1148,193.09,shopping,netbanking,Chennai,2024-01-06 11:22:00,0
TXN07883,CUST2754,56.48,travel,upi,Pune,2024-01-06 11:23:00,0
TXN07884,CUST8378,419.57,health,wallet,Delhi,2024-01-06 11:24:00,0
TXN07885,CUST7681,21.94,electronics,netbanking,Delhi,2024-01-06 11:25:00,0
TXN07886,CUST4756,6.58,electronics,upi,Chennai,2024-01-06 11:26:00,0
TXN07887,CUST6392,18.51,electronics,upi,Delhi,2024-01-06 11:27:00,0
TXN07888,CUST4052,373.7,electronics,card,Bangalore,2024-01-06 11:28:00,0
TXN07889,CUST6692,210.67,health,wallet,Delhi,2024-01-06 11:29:00,0
TXN07890,CUST5218,632.8,travel,upi,Chennai,2024-01-06 11:30:00,0
TXN07891,CUST5803,81.98,food,wallet,Mumbai,2024-01-06 11:31:00,0
TXN07892,CUST3377,47.82,travel,wallet,Pune,2024-01-06 11:32:00,0
TXN07893,CUST6086,165.1,health,upi,Delhi,2024-01-06 11:33:00,0
TXN07894,CUST4182,154.36,shopping,wallet,Chennai,2024-01-06 11:34:00,0
TXN07895,CUST4160,178.82,food,card,Pune,2024-01-06 11:35:00,0
TXN07896,CUST7576,85.4,food,netbanking,Bangalore,2024-01-06 11:36:00,0
TXN07897,CUST9903,1.18,shopping,netbanking,Mumbai,2024-01-06 11:37:00,0
TXN07898,CUST3586,7.13,electronics,upi,Pune,2024-01-06 11:38:00,0
TXN07899,CUST3648,218.03,health,card,Pune,2024-01-06 11:39:00,0
TXN07900,CUST8313,148.16,shopping,netbanking,Chennai,2024-01-06 11:40:00,0
TXN07901,CUST2717,344.09,travel,card,Bangalore,2024-01-06 11:41:00,0
TXN07902,CUST6308,71.45,travel,upi,Delhi,2024-01-06 11:42:00,0
TXN07903,CUST8407,1661.0063228185766,shopping,card,Bangalore,2024-01-06 11:43:00,1
TXN07904,CUST1870,110.85,health,upi,Mumbai,2024-01-06 11:44:00,0
TXN07905,CUST4574,20.34,food,netbanking,Delhi,2024-01-06 11:45:00,0
TXN07906,CUST6827,762.54,food,netbanking,Bangalore,2024-01-06 11:46:00,0
TXN07907,CUST8986,143.46,electronics,netbanking,Mumbai,2024-01-06 11:47:00,0
TXN07908,CUST9462,198.57,health,netbanking,Pune,2024-01-06 11:48:00,0
TXN07909,CUST9741,222.22,travel,wallet,Pune,2024-01-06 11:49:00,0
TXN07910,CUST6769,90.01,travel,card,Pune,2024-01-06 11:50:00,0
TXN07911,CUST6733,275.29,electronics,card,Pune,2024-01-06 11:51:00,0
TXN07912,CUST4240,408.45,travel,card,Delhi,2024-01-06 11:52:00,0
TXN07913,CUST5893,97.94,electronics,upi,Pune,2024-01-06 11:53:00,0
TXN07914,CUST1886,214.01,electronics,netbanking,Delhi,2024-01-06 11:54:00,0
TXN07915,CUST6854,283.04,shopping,netbanking,Delhi,2024-01-06 11:55:00,0
TXN07916,CUST6318,42.18,food,wallet,Bangalore,2024-01-06 11:56:00,0
TXN07917,CUST3258,80.87,health,wallet,Pune,2024-01-06 11:57:00,0
TXN07918,CUST5382,23.04,health,netbanking,Chennai,2024-01-06 11:58:00,0
TXN07919,CUST2785,184.37,food,card,Pune,2024-01-06 11:59:00,0
TXN07920,CUST8727,322.83,health,card,Chennai,2024-01-06 12:00:00,0
TXN07921,CUST1295,188.75,travel,netbanking,Pune,2024-01-06 12:01:00,0
TXN07922,CUST3597,39.64,travel,upi,Delhi,2024-01-06 12:02:00,0
TXN07923,CUST1680,158.09,health,card,Pune,2024-01-06 12:03:00,0
TXN07924,CUST5890,360.28,shopping,netbanking,Pune,2024-01-06 12:04:00,0
TXN07925,CUST5298,72.12,health,netbanking,Pune,2024-01-06 12:05:00,0
TXN07926,CUST1324,357.54,electronics,wallet,Pune,2024-01-06 12:06:00,0
TXN07927,CUST8952,307.07,electronics,wallet,Bangalore,2024-01-06 12:07:00,0
TXN07928,CUST1986,4.4,food,netbanking,Bangalore,2024-01-06 12:08:00,0
TXN07929,CUST4118,54.74,travel,upi,Delhi,2024-01-06 12:09:00,0
TXN07930,CUST1760,156.59,shopping,netbanking,Delhi,2024-01-06 12:10:00,0
TXN07931,CUST8758,252.9,health,card,Chennai,2024-01-06 12:11:00,0
TXN07932,CUST1906,424.94,electronics,upi,Delhi,2024-01-06 12:12:00,0
TXN07933,CUST6499,204.91,travel,upi,Bangalore,2024-01-06 12:13:00,0
TXN07934,CUST1364,95.72,travel,wallet,Delhi,2024-01-06 12:14:00,0
TXN07935,CUST8769,40.82,shopping,netbanking,Chennai,2024-01-06 12:15:00,0
TXN07936,CUST4413,285.45,shopping,wallet,Chennai,2024-01-06 12:16:00,0
TXN07937,CUST9027,46.33,shopping,card,Bangalore,2024-01-06 12:17:00,0
TXN07938,CUST8939,237.77,shopping,wallet,Delhi,2024-01-06 12:18:00,0
TXN07939,CUST4081,39.99,electronics,card,Chennai,2024-01-06 12:19:00,0
TXN07940,CUST6448,19.09,shopping,netbanking,Delhi,2024-01-06 12:20:00,0
TXN07941,CUST4258,57.83,travel,netbanking,Delhi,2024-01-06 12:21:00,0
TXN07942,CUST3107,312.3110966130876,travel,wallet,Bangalore,2024-01-06 12:22:00,1
TXN07943,CUST8928,667.6758049969185,health,wallet,Bangalore,2024-01-06 12:23:00,1
TXN07944,CUST3933,35.08,travel,wallet,Delhi,2024-01-06 12:24:00,0
TXN07945,CUST3829,532.73,travel,card,Pune,2024-01-06 12:25:00,0
TXN07946,CUST9633,161.65,electronics,upi,Pune,2024-01-06 12:26:00,0
TXN07947,CUST6006,135.03,travel,upi,Mumbai,2024-01-06 12:27:00,0
TXN07948,CUST2559,114.08,food,wallet,Mumbai,2024-01-06 12:28:00,0
TXN07949,CUST2741,167.22,travel,wallet,Mumbai,2024-01-06 12:29:00,0
TXN07950,CUST6830,4.54,health,netbanking,Bangalore,2024-01-06 12:30:00,0
TXN07951,CUST8523,922.77,health,wallet,Delhi,2024-01-06 12:31:00,0
TXN07952,CUST1625,163.07,shopping,netbanking,Chennai,2024-01-06 12:32:00,0
TXN07953,CUST2690,7.17,electronics,card,Delhi,2024-01-06 12:33:00,0
TXN07954,CUST9282,178.31,health,card,Delhi,2024-01-06 12:34:00,0
TXN07955,CUST7310,114.92,food,card,Mumbai,2024-01-06 12:35:00,0
TXN07956,CUST4006,4.87,food,card,Delhi,2024-01-06 12:36:00,0
TXN07957,CUST5302,516.54,shopping,wallet,Mumbai,2024-01-06 12:37:00,0
TXN07958,CUST2088,2.12,electronics,wallet,Delhi,2024-01-06 12:38:00,0
TXN07959,CUST7007,172.49,electronics,netbanking,Chennai,2024-01-06 12:39:00,0
TXN07960,CUST5611,652.94,travel,wallet,Pune,2024-01-06 12:40:00,0
TXN07961,CUST8928,54.26,food,netbanking,Pune,2024-01-06 12:41:00,0
TXN07962,CUST5490,58.65,food,card,Bangalore,2024-01-06 12:42:00,0
TXN07963,CUST9378,0.08,food,netbanking,Chennai,2024-01-06 12:43:00,0
TXN07964,CUST2597,13.73,food,netbanking,Delhi,2024-01-06 12:44:00,0
TXN07965,CUST4747,9.19,health,wallet,Chennai,2024-01-06 12:45:00,0
TXN07966,CUST3670,345.93,electronics,card,Delhi,2024-01-06 12:46:00,0
TXN07967,CUST9431,362.48,travel,upi,Chennai,2024-01-06 12:47:00,0
TXN07968,CUST3580,259.44,health,wallet,Chennai,2024-01-06 12:48:00,0
TXN07969,CUST8432,87.0,electronics,wallet,Pune,2024-01-06 12:49:00,0
TXN07970,CUST9330,344.36,shopping,upi,Chennai,2024-01-06 12:50:00,0
TXN07971,CUST3506,155.21,food,card,Bangalore,2024-01-06 12:51:00,0
TXN07972,CUST5725,72.57,travel,upi,Delhi,2024-01-06 12:52:00,0
TXN07973,CUST5300,114.99,electronics,netbanking,Mumbai,2024-01-06 12:53:00,0
TXN07974,CUST9759,49.910243526807776,shopping,upi,Chennai,2024-01-06 12:54:00,1
TXN07975,CUST8002,2440.474609369422,food,card,Mumbai,2024-01-06 12:55:00,1
TXN07976,CUST7131,193.05,shopping,card,Pune,2024-01-06 12:56:00,0
TXN07977,CUST9831,262.78,shopping,upi,Mumbai,2024-01-06 12:57:00,0
TXN07978,CUST5537,225.76,health,wallet,Bangalore,2024-01-06 12:58:00,0
TXN07979,CUST3335,579.3970692598674,shopping,upi,Bangalore,2024-01-06 12:59:00,1
TXN07980,CUST5321,3.48,health,netbanking,Pune,2024-01-06 13:00:00,0
TXN07981,CUST3985,149.04,health,upi,Bangalore,2024-01-06 13:01:00,0
TXN07982,CUST1559,344.87,shopping,upi,Delhi,2024-01-06 13:02:00,0
TXN07983,CUST1713,9.11,electronics,upi,Bangalore,2024-01-06 13:03:00,0
