transaction_id,customer_id,amount,currency,transaction_date,transaction_time,category,payment_method,status,merchant_name,description
TXN000707,CUST035,397.96,USD,2026-04-22,10:44:25,Sports,Bank Transfer,Completed,FitnessZone,Sports purchase
TXN000708,CUST014,488.52,USD,2026-02-12,07:30:58,Travel,Credit Card,Completed,CarRental,Travel service
TXN000709,CUST078,35.11,USD,2026-02-20,21:23:08,Automotive,Digital Wallet,Completed,CarWash,Payment for automotive
TXN000710,CUST120,26.36,USD,2026-01-17,02:20:45,Utilities,Credit Card,Failed,GasCompany,Utilities service
TXN000711,CUST072,116.62,USD,2026-04-06,11:59:27,Food,Bank Transfer,Completed,RestaurantXYZ,Food service
TXN000712,CUST043,380.1,USD,2026-02-10,23:31:48,Entertainment,Mobile Payment,Completed,TheatreTickets,Entertainment transaction
TXN000713,CUST014,302.75,USD,2026-01-30,05:02:30,Food,Mobile Payment,Completed,PizzaPlace,Payment for food
TXN000714,CUST182,23.1,USD,2026-03-13,15:29:31,Groceries,Bank Transfer,Completed,SuperStore,Groceries transaction
TXN000715,CUST192,149.72,USD,2026-03-07,08:36:57,Sports,Credit Card,Completed,CycleShop,Sports transaction
TXN000716,CUST107,159.09,USD,2026-01-10,07:49:31,Sports,Debit Card,Completed,SportsGear,Sports purchase
TXN000717,CUST083,143.73,USD,2026-01-20,00:05:29,Home,Credit Card,Completed,BuildersHub,Home purchase
TXN000718,CUST168,130.86,USD,2026-03-21,14:20:46,Books,Bank Transfer,Completed,AcademicBooks,Books purchase
TXN000719,CUST191,43.61,USD,2026-01-10,17:38:24,Groceries,Check,Completed,FarmFresh,Groceries transaction
TXN000720,CUST042,78.72,USD,2026-02-19,12:18:41,Beauty,Check,Completed,CosmeticShop,Payment for beauty
TXN000721,CUST176,78.55,USD,2026-03-19,04:22:42,Groceries,Check,Completed,GroceryPlus,Groceries service
TXN000722,CUST024,69.64,USD,2026-04-07,13:51:23,Dining,Credit Card,Completed,FoodCourt,Dining service
TXN000723,CUST174,100.61,USD,2026-01-29,20:43:45,Entertainment,Debit Card,Completed,EventTickets,Entertainment service
TXN000724,CUST021,333.08,USD,2026-04-13,15:19:09,Entertainment,Bank Transfer,Completed,GameStore,Entertainment purchase
TXN000725,CUST012,110.84,USD,2026-03-07,03:32:27,Health,Bank Transfer,Completed,PharmaCare,Health purchase
TXN000726,CUST197,35.51,USD,2026-03-06,00:07:47,Sports,Check,Completed,RunnerStore,Sports service
TXN000727,CUST181,47.11,USD,2026-02-08,10:37:46,Education,Digital Wallet,Completed,LanguageApp,Education purchase
TXN000728,CUST192,10.82,USD,2026-03-19,08:55:43,Groceries,Debit Card,Completed,FarmFresh,Groceries service
TXN000729,CUST118,255.98,USD,2026-03-30,12:55:42,Books,Auto-Pay,Completed,AcademicBooks,Books service
TXN000730,CUST078,393.61,USD,2026-01-12,04:08:00,Clothing,Cash,Pending,FashionHub,Clothing transaction
TXN000731,CUST124,52.13,USD,2026-03-25,04:41:15,Health,Mobile Payment,Completed,HealthPlus,Health service
TXN000732,CUST006,315.02,USD,2026-01-15,05:57:09,Books,Mobile Payment,Completed,LibraryMember,Books transaction
TXN000733,CUST076,109.83,USD,2026-03-14,12:03:21,Electronics,Check,Completed,TechMart,Payment for electronics
TXN000734,CUST010,466.78,USD,2026-03-04,12:31:32,Dining,Mobile Payment,Completed,NoodleHouse,Dining purchase
TXN000735,CUST136,100.76,USD,2026-01-03,13:36:20,Utilities,Mobile Payment,Completed,PowerCorp,Payment for utilities
TXN000736,CUST115,58.14,USD,2026-03-31,13:01:10,Food,Cash,Completed,CafeElegant,Payment for food
TXN000737,CUST155,286.63,USD,2026-04-20,22:42:29,Entertainment,Check,Completed,GameStore,Payment for entertainment
TXN000738,CUST121,383.47,USD,2026-04-13,05:39:13,Food,Digital Wallet,Completed,CafeElegant,Food transaction
TXN000739,CUST156,87.96,USD,2026-03-04,03:50:26,Education,Credit Card,Completed,TutorHub,Payment for education
TXN000740,CUST092,18.91,USD,2026-03-28,05:11:52,Home,Check,Completed,HomeDecor,Home transaction
TXN000741,CUST031,419.53,USD,2026-03-13,07:31:16,Travel,Bank Transfer,Pending,TravelAgent,Travel purchase
TXN000742,CUST181,423.58,USD,2026-01-07,14:51:29,Home,Debit Card,Completed,HomeMart,Home purchase
TXN000743,CUST130,204.96,USD,2026-01-14,05:40:07,Home,Bank Transfer,Completed,FurnitureStore,Home service
TXN000744,CUST188,193.04,USD,2026-04-22,03:09:41,Travel,Cash,Completed,TravelAgent,Travel service
TXN000745,CUST197,80.7,USD,2026-04-09,00:15:53,Beauty,Debit Card,Completed,BarberShop,Beauty service
TXN000746,CUST093,41.95,USD,2026-03-22,21:15:09,Beauty,Check,Completed,SkinCare,Beauty service
TXN000747,CUST118,117.82,USD,2026-04-20,16:50:43,Travel,Debit Card,Completed,AirlineBookings,Payment for travel
TXN000748,CUST103,99.81,USD,2026-04-09,05:27:03,Health,Credit Card,Failed,PharmaCare,Payment for health
TXN000749,CUST108,259.79,USD,2026-02-21,21:44:35,Home,Auto-Pay,Completed,DesignStudio,Payment for home
TXN000750,CUST136,368.53,USD,2026-03-20,04:44:25,Education,Mobile Payment,Completed,UniversityCourse,Education service
TXN000751,CUST199,110.64,USD,2026-01-26,09:05:02,Utilities,Digital Wallet,Completed,InternetISP,Payment for utilities
TXN000752,CUST055,206.01,USD,2026-01-12,16:35:19,Utilities,Credit Card,Pending,InternetISP,Payment for utilities
TXN000753,CUST062,444.55,USD,2026-04-17,09:46:27,Utilities,Bank Transfer,Completed,PowerCorp,Payment for utilities
TXN000754,CUST032,308.6,USD,2026-01-07,20:07:28,Food,Cash,Completed,SushiBar,Food transaction
TXN000755,CUST090,110.01,USD,2026-02-08,09:42:50,Home,Cash,Completed,HomeDecor,Home transaction
TXN000756,CUST200,178.68,USD,2026-02-16,14:06:09,Books,Credit Card,Completed,LibraryMember,Books transaction
TXN000757,CUST122,88.26,USD,2026-01-28,14:04:23,Sports,Check,Pending,CycleShop,Sports service
TXN000758,CUST163,200.52,USD,2026-02-24,14:44:59,Education,Digital Wallet,Completed,LanguageApp,Education service
TXN000759,CUST034,14.57,USD,2026-04-01,16:55:33,Groceries,Digital Wallet,Pending,SuperStore,Payment for groceries
TXN000760,CUST031,83.19,USD,2026-03-19,13:07:07,Travel,Debit Card,Completed,CarRental,Payment for travel
TXN000761,CUST078,297.61,USD,2026-02-07,15:01:50,Entertainment,Bank Transfer,Pending,CinemaTickets,Entertainment transaction
TXN000762,CUST047,131.86,USD,2026-04-15,23:31:00,Groceries,Check,Completed,MegaMart,Payment for groceries
TXN000763,CUST145,29.39,USD,2026-02-27,10:50:24,Education,Mobile Payment,Completed,SkillBuild,Education service
TXN000764,CUST039,67.35,USD,2026-04-21,23:20:05,Beauty,Cash,Pending,SkinCare,Payment for beauty
TXN000765,CUST139,131.23,USD,2026-01-06,21:56:28,Books,Credit Card,Completed,PublishingHouse,Payment for books
TXN000766,CUST144,339.64,USD,2026-03-24,03:41:35,Groceries,Credit Card,Failed,SuperStore,Groceries transaction
TXN000767,CUST193,12.66,USD,2026-03-02,16:57:01,Groceries,Cash,Completed,MegaMart,Groceries service
TXN000768,CUST022,130.68,USD,2026-04-14,17:38:20,Health,Credit Card,Completed,HealthPlus,Health transaction
TXN000769,CUST107,23.91,USD,2026-01-04,16:20:24,Food,Digital Wallet,Completed,CoffeeShop,Food transaction
TXN000770,CUST066,144.56,USD,2026-04-09,02:09:19,Health,Digital Wallet,Completed,GymMembership,Health purchase
TXN000771,CUST077,141.82,USD,2026-02-19,03:20:09,Health,Debit Card,Completed,DoctorClinic,Health transaction
TXN000772,CUST193,26.11,USD,2026-03-18,18:15:31,Utilities,Credit Card,Completed,TelecomPlus,Utilities service
TXN000773,CUST017,144.89,USD,2026-03-03,00:26:40,Clothing,Debit Card,Completed,FashionHub,Clothing transaction
TXN000774,CUST078,145.51,USD,2026-03-14,13:28:05,Home,Auto-Pay,Completed,HomeDecor,Home transaction
TXN000775,CUST063,75.05,USD,2026-03-10,13:58:35,Education,Bank Transfer,Completed,OnlineCourses,Education transaction
TXN000776,CUST001,59.2,USD,2026-01-08,15:17:38,Food,Cash,Completed,CafeElegant,Payment for food
TXN000777,CUST012,107.78,USD,2026-01-21,23:34:36,Groceries,Digital Wallet,Completed,GroceryPlus,Payment for groceries
TXN000778,CUST111,147.15,USD,2026-01-27,19:32:51,Travel,Mobile Payment,Completed,TravelAgent,Payment for travel
TXN000779,CUST088,10.29,USD,2026-01-27,14:38:21,Electronics,Mobile Payment,Completed,ElectroHub,Electronics purchase
TXN000780,CUST173,338.35,USD,2026-01-23,13:35:57,Books,Debit Card,Completed,LibraryMember,Books service
TXN000781,CUST173,34.81,USD,2026-01-16,11:52:24,Home,Credit Card,Completed,HomeDecor,Payment for home
TXN000782,CUST050,109.29,USD,2026-02-26,00:14:47,Electronics,Cash,Completed,GadgetWorld,Payment for electronics
TXN000783,CUST184,108.57,USD,2026-01-29,07:31:23,Electronics,Cash,Completed,GadgetWorld,Electronics service
TXN000784,CUST029,102.38,USD,2026-04-22,08:36:32,Education,Digital Wallet,Completed,UniversityCourse,Education transaction
TXN000785,CUST191,405.11,USD,2026-01-09,04:16:59,Dining,Bank Transfer,Completed,FoodCourt,Dining purchase
TXN000786,CUST178,150.68,USD,2026-03-28,17:39:16,Sports,Check,Completed,CycleShop,Sports purchase
TXN000787,CUST083,60.61,USD,2026-02-25,13:17:07,Sports,Credit Card,Pending,CycleShop,Sports transaction
TXN000788,CUST013,56.86,USD,2026-02-05,13:34:28,Travel,Credit Card,Cancelled,AirlineBookings,Travel transaction
TXN000789,CUST177,18.8,USD,2026-02-24,02:58:15,Clothing,Debit Card,Completed,StyleStore,Clothing service
TXN000790,CUST007,76.3,USD,2026-03-17,20:59:21,Home,Auto-Pay,Completed,DesignStudio,Payment for home
TXN000791,CUST134,23.39,USD,2026-04-12,07:04:49,Dining,Mobile Payment,Completed,NoodleHouse,Dining purchase
TXN000792,CUST016,171.7,USD,2026-01-05,12:20:56,Home,Mobile Payment,Completed,HomeMart,Home service
TXN000793,CUST017,290.59,USD,2026-01-14,21:03:35,Electronics,Check,Completed,GadgetWorld,Electronics purchase
TXN000794,CUST117,57.55,USD,2026-02-19,14:50:27,Automotive,Credit Card,Completed,CarWash,Payment for automotive
TXN000795,CUST151,127.71,USD,2026-01-25,03:06:00,Dining,Digital Wallet,Completed,FineDining,Payment for dining
TXN000796,CUST091,121.58,USD,2026-02-23,15:46:39,Education,Credit Card,Completed,UniversityCourse,Education service
TXN000797,CUST132,201.59,USD,2026-03-25,11:19:37,Automotive,Bank Transfer,Completed,CarWash,Payment for automotive
TXN000798,CUST095,81.0,USD,2026-01-02,16:37:42,Sports,Credit Card,Completed,FitnessZone,Sports transaction
TXN000799,CUST052,107.27,USD,2026-03-23,06:50:04,Travel,Mobile Payment,Completed,HotelBooking,Payment for travel
TXN000800,CUST149,73.6,USD,2026-03-14,10:39:19,Health,Credit Card,Completed,DoctorClinic,Health purchase
TXN000801,CUST164,112.84,USD,2026-01-29,22:14:29,Dining,Auto-Pay,Completed,FoodCourt,Dining service
TXN000802,CUST053,14.2,USD,2026-02-21,05:52:00,Travel,Debit Card,Completed,AirlineBookings,Travel service
TXN000803,CUST050,219.69,USD,2026-03-22,18:58:48,Travel,Bank Transfer,Completed,AirlineBookings,Payment for travel
TXN000804,CUST185,34.65,USD,2026-01-23,10:54:35,Clothing,Bank Transfer,Pending,StyleStore,Clothing purchase
TXN000805,CUST174,39.43,USD,2026-01-18,12:41:50,Automotive,Mobile Payment,Completed,GasStation,Payment for automotive
TXN000806,CUST170,172.88,USD,2026-01-22,16:51:39,Automotive,Digital Wallet,Pending,AutoParts,Automotive transaction
TXN000807,CUST049,146.78,USD,2026-01-25,17:24:44,Travel,Cash,Pending,TravelAgent,Travel transaction
TXN000808,CUST138,448.03,USD,2026-02-07,04:20:15,Electronics,Mobile Payment,Completed,GadgetWorld,Electronics purchase
TXN000809,CUST121,133.54,USD,2026-04-12,21:39:04,Entertainment,Auto-Pay,Completed,TheatreTickets,Entertainment service
TXN000810,CUST046,323.18,USD,2026-02-11,22:23:33,Books,Bank Transfer,Completed,LibraryMember,Books purchase
TXN000811,CUST054,69.5,USD,2026-01-29,06:28:55,Clothing,Check,Completed,PremiumFashion,Payment for clothing
TXN000812,CUST066,59.22,USD,2026-03-12,02:08:48,Groceries,Credit Card,Completed,GroceryPlus,Payment for groceries
TXN000813,CUST110,63.53,USD,2026-02-27,14:27:26,Travel,Digital Wallet,Completed,RideShare,Payment for travel
TXN000814,CUST166,100.11,USD,2026-01-10,11:57:05,Food,Bank Transfer,Pending,SushiBar,Food purchase
TXN000815,CUST031,56.09,USD,2026-01-10,11:02:34,Clothing,Bank Transfer,Completed,UrbanWear,Payment for clothing
TXN000816,CUST049,152.99,USD,2026-04-01,19:08:54,Beauty,Bank Transfer,Completed,SkinCare,Payment for beauty
TXN000817,CUST104,148.5,USD,2026-02-21,18:48:41,Electronics,Digital Wallet,Pending,CompUSA,Electronics transaction
TXN000818,CUST059,87.37,USD,2026-04-03,23:13:30,Clothing,Mobile Payment,Completed,ClothingDirect,Clothing service
TXN000819,CUST088,394.28,USD,2026-04-12,02:20:54,Clothing,Cash,Completed,PremiumFashion,Clothing purchase
TXN000820,CUST096,123.46,USD,2026-01-18,18:55:08,Food,Auto-Pay,Completed,CafeElegant,Food service
TXN000821,CUST109,92.17,USD,2026-03-29,12:48:49,Books,Credit Card,Pending,AcademicBooks,Books transaction
TXN000822,CUST085,64.72,USD,2026-03-14,20:51:38,Automotive,Check,Completed,CarWash,Automotive service
TXN000823,CUST017,73.21,USD,2026-03-10,12:12:30,Groceries,Bank Transfer,Completed,GroceryPlus,Groceries purchase
TXN000824,CUST173,36.14,USD,2026-03-12,05:02:52,Books,Debit Card,Pending,AcademicBooks,Books service
TXN000825,CUST073,61.61,USD,2026-01-27,07:18:42,Utilities,Credit Card,Completed,PowerCorp,Utilities service
TXN000826,CUST101,286.15,USD,2026-01-21,03:08:34,Health,Cash,Completed,DentalCare,Health transaction
TXN000827,CUST080,53.44,USD,2026-02-25,22:42:30,Entertainment,Cash,Completed,TheatreTickets,Entertainment service
TXN000828,CUST071,44.56,USD,2026-01-26,00:09:28,Groceries,Auto-Pay,Pending,FarmFresh,Groceries service
TXN000829,CUST118,138.65,USD,2026-03-01,18:02:47,Groceries,Auto-Pay,Completed,GroceryPlus,Payment for groceries
TXN000830,CUST101,310.24,USD,2026-03-20,05:26:15,Entertainment,Digital Wallet,Completed,TheatreTickets,Entertainment purchase
TXN000831,CUST101,97.93,USD,2026-03-31,01:15:56,Home,Bank Transfer,Completed,FurnitureStore,Home purchase
TXN000832,CUST179,116.66,USD,2026-04-03,23:57:13,Automotive,Debit Card,Cancelled,AutoParts,Automotive purchase
TXN000833,CUST194,45.39,USD,2026-01-14,16:49:49,Travel,Credit Card,Completed,RideShare,Travel purchase
TXN000834,CUST164,449.52,USD,2026-03-30,21:47:29,Health,Check,Completed,DoctorClinic,Payment for health
TXN000835,CUST030,19.55,USD,2026-04-01,04:20:42,Books,Cash,Completed,LibraryMember,Books service
TXN000836,CUST036,34.81,USD,2026-03-02,08:53:10,Entertainment,Debit Card,Completed,StreamMax,Entertainment service
TXN000837,CUST044,60.13,USD,2026-01-10,21:48:00,Sports,Cash,Completed,SportsMart,Sports transaction
TXN000838,CUST114,110.3,USD,2026-03-31,01:53:40,Beauty,Debit Card,Completed,SkinCare,Payment for beauty
TXN000839,CUST114,475.09,USD,2026-01-07,19:00:03,Beauty,Auto-Pay,Pending,BarberShop,Beauty transaction
TXN000840,CUST024,18.84,USD,2026-01-03,13:01:00,Travel,Debit Card,Completed,HotelBooking,Travel transaction
TXN000841,CUST186,97.75,USD,2026-01-22,01:26:32,Groceries,Cash,Pending,GroceryPlus,Groceries service
TXN000842,CUST110,66.3,USD,2026-01-16,07:13:06,Travel,Auto-Pay,Completed,TravelAgent,Travel transaction
TXN000843,CUST118,16.15,USD,2026-01-29,02:42:52,Food,Cash,Completed,CafeElegant,Food service
TXN000844,CUST027,0.0,USD,2026-04-02,17:50:59,Home,Auto-Pay,Refunded,HomeDecor,Home service
TXN000845,CUST174,383.23,USD,2026-04-09,22:08:21,Entertainment,Debit Card,Completed,GameStore,Entertainment service
TXN000846,CUST098,154.65,USD,2026-03-07,20:47:14,Utilities,Credit Card,Completed,TelecomPlus,Utilities purchase
TXN000847,CUST080,29.26,USD,2026-01-31,23:27:48,Clothing,Mobile Payment,Completed,ClothingDirect,Clothing transaction
TXN000848,CUST097,305.3,USD,2026-01-27,20:02:15,Automotive,Auto-Pay,Completed,CarWash,Payment for automotive
TXN000849,CUST165,230.15,USD,2026-04-11,01:33:50,Health,Auto-Pay,Completed,DoctorClinic,Health transaction
TXN000850,CUST139,63.41,USD,2026-01-07,21:15:51,Sports,Auto-Pay,Completed,FitnessZone,Sports purchase
TXN000851,CUST017,193.95,USD,2026-04-22,15:04:12,Electronics,Digital Wallet,Completed,ElectroHub,Electronics transaction
TXN000852,CUST061,37.66,USD,2026-03-06,02:27:46,Education,Check,Completed,TutorHub,Education transaction
TXN000853,CUST078,318.41,USD,2026-02-06,18:28:40,Clothing,Auto-Pay,Completed,UrbanWear,Clothing transaction
TXN000854,CUST121,436.86,USD,2026-02-26,13:32:39,Books,Mobile Payment,Completed,LibraryMember,Books service
TXN000855,CUST110,31.39,USD,2026-04-20,02:48:58,Automotive,Digital Wallet,Completed,TireShop,Automotive service
TXN000856,CUST079,29.13,USD,2026-02-28,09:24:35,Dining,Mobile Payment,Completed,TacoTruck,Dining transaction
TXN000857,CUST002,68.21,USD,2026-01-02,16:46:46,Travel,Check,Failed,RideShare,Payment for travel
TXN000858,CUST099,497.37,USD,2026-03-04,09:41:37,Groceries,Debit Card,Completed,FarmFresh,Groceries transaction
TXN000859,CUST050,78.41,USD,2026-04-08,13:16:49,Automotive,Auto-Pay,Completed,TireShop,Automotive service
TXN000860,CUST109,104.7,USD,2026-04-05,07:15:30,Electronics,Digital Wallet,Completed,GadgetWorld,Electronics service
TXN000861,CUST175,117.94,USD,2026-01-19,08:15:38,Dining,Check,Completed,FoodCourt,Dining purchase
TXN000862,CUST133,80.09,USD,2026-01-25,13:10:53,Health,Check,Completed,DoctorClinic,Health service
TXN000863,CUST193,270.54,USD,2026-04-23,23:55:05,Groceries,Digital Wallet,Completed,MegaMart,Groceries transaction
TXN000864,CUST192,19.78,USD,2026-02-20,22:19:00,Entertainment,Check,Completed,EventTickets,Payment for entertainment
TXN000865,CUST188,35.48,USD,2026-02-25,05:11:23,Entertainment,Debit Card,Completed,CinemaTickets,Entertainment transaction
TXN000866,CUST048,136.32,USD,2026-01-26,01:47:11,Beauty,Check,Completed,CosmeticShop,Beauty purchase
TXN000867,CUST163,57.9,USD,2026-01-22,02:18:05,Health,Cash,Completed,PharmaCare,Health purchase
TXN000868,CUST003,164.65,USD,2026-01-08,08:48:00,Sports,Cash,Completed,CycleShop,Sports purchase
TXN000869,CUST097,57.18,USD,2026-03-19,16:48:17,Automotive,Check,Completed,AutoParts,Payment for automotive
TXN000870,CUST081,146.54,USD,2026-04-15,07:23:42,Health,Auto-Pay,Completed,DentalCare,Health purchase
TXN000871,CUST117,27.21,USD,2026-04-22,22:25:46,Home,Bank Transfer,Failed,FurnitureStore,Home transaction
TXN000872,CUST095,0.0,USD,2026-02-27,19:43:42,Home,Credit Card,Refunded,BuildersHub,Payment for home
TXN000873,CUST005,42.7,USD,2026-03-23,11:55:02,Beauty,Mobile Payment,Completed,SpaRelax,Beauty purchase
TXN000874,CUST090,252.85,USD,2026-02-24,15:42:54,Books,Cash,Completed,BookStore,Books purchase
TXN000875,CUST033,313.38,USD,2026-03-05,02:19:53,Sports,Mobile Payment,Failed,CycleShop,Sports service
TXN000876,CUST170,149.07,USD,2026-03-11,07:15:13,Entertainment,Credit Card,Completed,StreamMax,Payment for entertainment
TXN000877,CUST099,135.65,USD,2026-04-09,08:14:46,Food,Debit Card,Completed,CafeElegant,Food service
TXN000878,CUST024,360.24,USD,2026-04-12,22:21:55,Clothing,Auto-Pay,Completed,ClothingDirect,Clothing service
TXN000879,CUST168,26.2,USD,2026-03-24,17:54:27,Beauty,Debit Card,Completed,CosmeticShop,Payment for beauty
TXN000880,CUST190,53.87,USD,2026-03-17,06:47:07,Dining,Check,Completed,Bistro,Dining purchase
TXN000881,CUST080,261.88,USD,2026-01-08,18:34:12,Home,Auto-Pay,Completed,BuildersHub,Home transaction
TXN000882,CUST134,129.33,USD,2026-03-26,19:37:14,Groceries,Auto-Pay,Completed,FarmFresh,Payment for groceries
TXN000883,CUST057,103.15,USD,2026-03-05,21:29:09,Dining,Credit Card,Completed,Bistro,Payment for dining
TXN000884,CUST129,126.02,USD,2026-03-30,03:17:54,Books,Mobile Payment,Completed,AcademicBooks,Books service
TXN000885,CUST016,477.05,USD,2026-04-14,10:09:52,Books,Cash,Completed,EbookPlatform,Books purchase
TXN000886,CUST199,205.72,USD,2026-01-23,15:46:25,Food,Credit Card,Completed,CafeElegant,Payment for food
TXN000887,CUST109,111.75,USD,2026-03-28,15:22:48,Health,Bank Transfer,Completed,DentalCare,Health transaction
TXN000888,CUST180,353.13,USD,2026-04-20,17:25:06,Entertainment,Credit Card,Completed,GameStore,Payment for entertainment
TXN000889,CUST118,30.28,USD,2026-03-25,05:36:08,Education,Cash,Completed,LanguageApp,Education transaction
TXN000890,CUST189,119.97,USD,2026-03-25,00:23:46,Home,Digital Wallet,Completed,HomeDecor,Home service
TXN000891,CUST174,212.87,USD,2026-04-18,05:59:03,Groceries,Credit Card,Completed,GroceryPlus,Payment for groceries
TXN000892,CUST152,43.72,USD,2026-02-25,04:40:46,Health,Mobile Payment,Completed,GymMembership,Health transaction
TXN000893,CUST168,452.71,USD,2026-04-06,12:49:44,Beauty,Check,Completed,BeautySalon,Beauty service
TXN000894,CUST095,137.19,USD,2026-01-02,03:07:05,Groceries,Cash,Completed,FarmFresh,Groceries service
TXN000895,CUST071,149.99,USD,2026-03-30,23:06:50,Dining,Check,Completed,FoodCourt,Dining transaction
TXN000896,CUST026,123.8,USD,2026-02-11,02:45:58,Home,Credit Card,Completed,HomeDecor,Home service
TXN000897,CUST017,222.61,USD,2026-03-08,18:34:45,Home,Debit Card,Completed,HomeMart,Home transaction
TXN000898,CUST002,38.87,USD,2026-03-13,14:51:20,Groceries,Digital Wallet,Completed,FreshMart,Payment for groceries
TXN000899,CUST193,210.06,USD,2026-01-05,02:07:32,Food,Credit Card,Completed,RestaurantXYZ,Food purchase
TXN000900,CUST133,107.31,USD,2026-04-11,09:42:34,Education,Auto-Pay,Completed,UniversityCourse,Education transaction
TXN000901,CUST177,51.96,USD,2026-01-13,21:52:02,Clothing,Cash,Failed,FashionHub,Clothing transaction
TXN000902,CUST152,45.7,USD,2026-02-15,08:08:46,Dining,Check,Completed,TacoTruck,Dining transaction
TXN000903,CUST103,19.88,USD,2026-02-28,02:16:43,Health,Bank Transfer,Cancelled,GymMembership,Health transaction
TXN000904,CUST183,68.76,USD,2026-02-17,18:42:41,Home,Digital Wallet,Completed,HomeDecor,Home service
TXN000905,CUST098,105.76,USD,2026-01-04,19:15:04,Food,Check,Completed,CoffeeShop,Food purchase
TXN000906,CUST093,23.71,USD,2026-02-12,08:09:55,Beauty,Cash,Completed,CosmeticShop,Beauty purchase
TXN000907,CUST032,321.37,USD,2026-01-23,16:46:56,Food,Auto-Pay,Completed,SushiBar,Payment for food
TXN000908,CUST142,115.26,USD,2026-02-04,19:06:57,Electronics,Digital Wallet,Completed,ElectroHub,Electronics service
TXN000909,CUST123,380.15,USD,2026-03-17,04:16:00,Sports,Digital Wallet,Completed,CycleShop,Payment for sports
TXN000910,CUST014,68.55,USD,2026-04-03,20:23:45,Beauty,Mobile Payment,Completed,CosmeticShop,Payment for beauty
TXN000911,CUST120,130.11,USD,2026-03-06,09:17:27,Utilities,Bank Transfer,Completed,WaterCorp,Payment for utilities
TXN000912,CUST024,18.04,USD,2026-03-23,02:04:46,Clothing,Bank Transfer,Completed,FashionHub,Clothing service
TXN000913,CUST003,82.1,USD,2026-02-24,21:32:59,Books,Debit Card,Completed,EbookPlatform,Books transaction
TXN000914,CUST191,113.46,USD,2026-01-01,22:27:44,Utilities,Credit Card,Completed,InternetISP,Utilities transaction
TXN000915,CUST173,28.66,USD,2026-04-23,16:57:14,Entertainment,Auto-Pay,Failed,StreamMax,Entertainment service
TXN000916,CUST127,447.77,USD,2026-02-18,05:23:07,Travel,Debit Card,Completed,HotelBooking,Travel service
TXN000917,CUST076,139.23,USD,2026-02-03,06:00:47,Sports,Credit Card,Pending,CycleShop,Sports service
TXN000918,CUST015,10.72,USD,2026-02-15,00:39:29,Travel,Digital Wallet,Completed,TravelAgent,Travel purchase
TXN000919,CUST026,293.75,USD,2026-02-25,15:12:05,Utilities,Mobile Payment,Completed,TelecomPlus,Payment for utilities
TXN000920,CUST058,337.75,USD,2026-03-02,12:23:19,Travel,Bank Transfer,Completed,RideShare,Travel service
TXN000921,CUST169,133.7,USD,2026-04-18,14:10:08,Travel,Cash,Completed,RideShare,Payment for travel
TXN000922,CUST011,37.86,USD,2026-01-18,12:26:47,Travel,Mobile Payment,Failed,AirlineBookings,Payment for travel
TXN000923,CUST031,117.01,USD,2026-02-23,15:35:31,Beauty,Check,Completed,CosmeticShop,Beauty service
TXN000924,CUST034,11.91,USD,2026-01-15,03:50:01,Entertainment,Cash,Completed,CinemaTickets,Payment for entertainment
TXN000925,CUST110,21.57,USD,2026-03-18,23:00:27,Education,Check,Completed,TutorHub,Education transaction
TXN000926,CUST187,497.99,USD,2026-03-07,05:15:17,Beauty,Cash,Completed,BeautySalon,Beauty service
TXN000927,CUST051,36.41,USD,2026-03-02,22:50:51,Groceries,Digital Wallet,Completed,MegaMart,Groceries transaction
TXN000928,CUST103,37.95,USD,2026-01-05,08:12:59,Entertainment,Credit Card,Completed,EventTickets,Payment for entertainment
TXN000929,CUST180,69.79,USD,2026-03-23,07:14:21,Health,Credit Card,Completed,DentalCare,Payment for health
TXN000930,CUST094,213.61,USD,2026-02-05,11:45:26,Clothing,Credit Card,Completed,UrbanWear,Payment for clothing
TXN000931,CUST055,45.32,USD,2026-02-06,15:17:58,Dining,Mobile Payment,Completed,FineDining,Payment for dining
TXN000932,CUST029,113.78,USD,2026-01-13,21:00:43,Utilities,Auto-Pay,Completed,WaterCorp,Payment for utilities
TXN000933,CUST061,195.67,USD,2026-03-25,08:13:37,Health,Debit Card,Completed,PharmaCare,Health transaction
TXN000934,CUST050,0.0,USD,2026-04-01,14:59:06,Groceries,Mobile Payment,Refunded,MegaMart,Groceries transaction
TXN000935,CUST137,45.35,USD,2026-04-03,04:02:08,Clothing,Auto-Pay,Pending,PremiumFashion,Clothing service
TXN000936,CUST162,140.39,USD,2026-04-02,03:58:27,Groceries,Credit Card,Completed,FarmFresh,Payment for groceries
TXN000937,CUST179,289.12,USD,2026-01-17,09:02:36,Electronics,Debit Card,Completed,ElectroHub,Electronics service
TXN000938,CUST144,32.4,USD,2026-04-10,12:25:38,Food,Cash,Completed,PizzaPlace,Food purchase
TXN000939,CUST132,40.85,USD,2026-02-28,16:45:46,Utilities,Bank Transfer,Completed,InternetISP,Utilities transaction
TXN000940,CUST058,247.21,USD,2026-01-06,17:15:18,Electronics,Digital Wallet,Completed,ElectroHub,Electronics purchase
TXN000941,CUST165,146.11,USD,2026-02-01,06:34:07,Electronics,Auto-Pay,Completed,GadgetWorld,Payment for electronics
TXN000942,CUST185,369.08,USD,2026-01-18,13:57:39,Food,Credit Card,Completed,RestaurantXYZ,Food transaction
